#'chr'	'start'	'end'	'ChIP_Bulk_mOSN_REP1.mLb.clN.bigWig'	'ChIP_Zone1_mOSN_REP1.mLb.clN.bigWig'	'ChIP_Zone1_mOSN_REP2.mLb.clN.bigWig'	'ChIP_Zone2_mOSN_REP1.mLb.clN.bigWig'	'ChIP_Zone2_mOSN_REP2.mLb.clN.bigWig'	'ChIP_Zone5_mOSN_REP1.mLb.clN.bigWig'	'ChIP_Zone5_mOSN_REP2.mLb.clN.bigWig'
chr7	102571440	102583011	0.06359287500710303	0.05107160128266484	0.03978621531218833	0.0407595597090806	0.03912468423540276	0.04720004423242979	0.041093293952543755
chr7	102583508	102591992	0.07903567593560268	0.07113617763643373	0.06860945916576679	0.05003924093156702	0.0463114213125297	0.0536910115707846	0.058216943575436886
chr7	102597768	102608125	0.16795999976622572	0.07531466057457493	0.0841666913910425	0.06569630385746375	0.07193790348049746	0.06836950420035569	0.0984464425414324
chr7	102611279	102618218	0.0797858431870688	0.06783223051403946	0.0666035710301285	0.04464249288489958	0.048693364748128666	0.078120755987797	0.05782616688748224
chr7	102638430	102642555	0.08758675293100991	0.07716389776599657	0.0612819105680265	0.049250065481532504	0.05587620090069409	0.07565540233389231	0.05675728815071058
chr7	102664897	102673270	0.4543329942769666	0.19997120583995645	0.1553280624012985	0.17456026920101425	0.17926496895629132	0.28299780114972944	0.1522401011121893
chr7	102695908	102700707	0.08389521991068753	0.06450290390801447	0.06795620957092295	0.057062197124260944	0.043842254167321626	0.08651765129179716	0.058573916986715824
chr7	102702213	102712064	0.09412111025045093	0.07475983264644342	0.05341361566694562	0.06284472542139637	0.04809147222538562	0.07464242721318193	0.054480440344923484
chr7	102712149	102719070	0.08168552140050539	0.08696445026769446	0.05789422715839242	0.06711057407655083	0.059634161428071035	0.07598664094995611	0.059605286721919525
chr7	102723205	102727491	0.14704258450235125	0.09436141476942247	0.09010302983902349	0.08000774324977532	0.0793658095555314	0.12760637401784042	0.10277810623317035
chr7	102740429	102759471	0.10456048003464169	0.08532009733599924	0.07438137961354434	0.06630087215860447	0.06111491041062601	0.07700804327894094	0.07782827749775337
chr7	102751816	102759366	0.13754128442468258	0.10511490092505323	0.097880775239185	0.08179648214541711	0.08336325530538288	0.09668063644309496	0.10760935163769415
chr7	102771219	102776857	0.08086574150793013	0.08766573434928393	0.08306909087561616	0.06976550512045705	0.06405112748354544	0.08436226068333083	0.07427466785365426
chr7	102855335	102858765	0.08420689826167166	0.07125714581180358	0.06072149192626553	0.06802512399303481	0.04605875549072912	0.07599222796067814	0.07174129663469574
chr7	102883707	102890882	0.09009533024712246	0.076482865349484	0.07023491515579135	0.06163434823885622	0.05455262635186397	0.08161965911812068	0.07352972446201776
chr7	102894575	102901710	0.10023429316334666	0.09809062231682646	0.08360516733952293	0.06685400957852634	0.07071486268164069	0.0807112817697496	0.08400638676749615
chr7	102905088	102917536	0.10107189316708964	0.08576093508563673	0.06102091071435005	0.06640208168708998	0.058774161031654615	0.09728898346113835	0.06288271913269779
chr7	102924407	102928608	0.10376320255883185	0.10422188705623384	0.06067442279908433	0.05337541211663067	0.060536610547541836	0.09229916317688552	0.07364048146808756
chr7	102952268	102958775	0.09162092109787842	0.09124983021696262	0.07396569150788321	0.06126041263204443	0.065554162263241	0.09245475602819085	0.06996803658788324
chr7	102962658	102975160	0.116937954598254	0.09775589825082107	0.08112619558586746	0.06785883534207023	0.07043792044527236	0.10628217534180712	0.09923141754253295
chr7	102971178	102975943	0.10724885832506038	0.09942524553721248	0.08156717041472514	0.06690969186140132	0.06456141983574576	0.08178503063308741	0.08926490064530923
chr7	102981606	102989324	0.06888956613552608	0.06951880643470726	0.0618535706917656	0.06532704542642111	0.05755003427761076	0.0533518835228604	0.05825357952911947
chr7	103038022	103042894	0.08332780543702542	0.07324879989311621	0.05320138721874208	0.05638161388948795	0.05076990612656572	0.05979737175176452	0.056072039793765426
chr7	103081883	103088315	0.08522330617469841	0.06648197296251226	0.05993467807625941	0.06459009750249418	0.05415265825373194	0.07121440354846756	0.06369245423629798
chr7	103094235	103099152	0.0789568315650351	0.08797085583856248	0.059003891234910774	0.06945216262527223	0.06508563978523924	0.08619723739498712	0.06533639437690408
chr7	103118401	103125638	0.06217003143985937	0.0668658160913968	0.062150709691163986	0.056215524180167085	0.05168966720912277	0.06908154645184043	0.06153697209700027
chr7	103140877	103147864	0.08249694503186561	0.0970691735236132	0.07928265340568529	0.07053963888005621	0.07298802615594074	0.0890243362235598	0.07697036699201013
chr7	103169176	103178340	0.0682094799273216	0.07507520669784241	0.06449236705860412	0.059784464454725315	0.06523305720080966	0.0758189037266448	0.06605558392303745
chr7	103184801	103187541	0.08133871742408656	0.07417970316253439	0.05528979160855377	0.04680101014239921	0.05571721336348484	0.08894016824601429	0.0571813591727288
chr7	103211860	103212845	0.09381213168700107	0.05507444866125096	0.10258551193070291	0.04560662979627548	0.05532473238153931	0.06450679736781145	0.08723319714444543
chr7	103216994	103222313	0.09197280902580492	0.07528913372178003	0.06871752781510251	0.07637917110064868	0.058803001414395574	0.11558526273887776	0.0800345235186387
chr7	103305646	103312782	0.08983736069678208	0.09245378666305601	0.07719590315363391	0.06682483267784119	0.059752869853565135	0.09012966573958067	0.07187831976632732
chr7	103316313	103322799	0.11132820505483565	0.1219022856674698	0.08919211729489526	0.07970460595140395	0.07784247780626058	0.13662510445211457	0.0854490291989753
chr7	103323279	103329888	0.09253478820038191	0.10939331864077002	0.07990874374348254	0.07629801219226584	0.06501565803201853	0.0916884523702226	0.06833990398597889
chr7	103335838	103339564	0.09650035595609975	0.06034623754694598	0.05779955634529093	0.05814317381378729	0.05638460755189999	0.06651324775480852	0.051016771329564
chr7	103343480	103349669	0.08937018547149217	0.07995742905342684	0.061017820001060895	0.05214449852215406	0.055395123715646956	0.06542306436711881	0.06412056369152593
chr7	103357092	103362655	0.08591849626875771	0.09015030026517878	0.05749662162536248	0.06544142667676905	0.04533811801440364	0.0687455717077927	0.06599166136711866
chr7	103440405	103445469	0.06532910124382893	0.07882975908359878	0.06816323051719841	0.049894120371659925	0.05474579373568963	0.06199393028426204	0.06143150910783734
chr7	103449044	103453531	0.07843320464012996	0.09033339579067651	0.0683634174356546	0.05869029289918965	0.049593040225763635	0.09701041108960597	0.060604077283949696
chr7	103455524	103464151	0.07845614426207202	0.08230419971556596	0.06090858177026174	0.06162687618427059	0.053229237815967445	0.08108111445605803	0.06297742683329494
chr7	103468292	103471358	0.07839628755526654	0.0712608507861775	0.061838391534036384	0.06645176611967783	0.056364308429723106	0.07284276737062517	0.0610664452550896
chr7	103490023	103498062	0.08138501522433093	0.08303617008409854	0.06126618544259315	0.05629590123945676	0.04762482563782199	0.09831505679908713	0.05915543198085073
chr7	103505373	103512122	0.09487876439879606	0.08904504389770249	0.06955832196635262	0.055213962832095585	0.056566179416446136	0.10211131730917047	0.0772056907364097
chr7	103516463	103520846	0.0926873074754325	0.06308935597528749	0.058205291449956856	0.049414124907275814	0.060554745750143406	0.07135515280440598	0.05573842294904566
chr7	103537220	103542717	0.09147126720825666	0.09703550009479045	0.06488793491541395	0.07016064769948424	0.06755105342078935	0.07328816011179004	0.0577303879101122
chr7	103548072	103555506	0.08753377820999528	0.0695398785091421	0.05556251153901505	0.050585928123900434	0.05744236115674877	0.08767722191821825	0.06428956486877631
chr7	103556077	103563798	0.07615818385987336	0.08138383117710331	0.07594356338340355	0.07380566309472719	0.055302138681695805	0.09295598075909542	0.06372836008333864
chr7	103563745	103569143	0.06747008851517725	0.08210265303968783	0.06607753926547903	0.056001309498179594	0.041593968725547915	0.07596762177587432	0.056131986960501444
chr7	103573059	103586795	0.08603580069864158	0.07514500203572097	0.06538538975029212	0.0533828773936248	0.059357216340467235	0.07702618316240861	0.06443055845859576
chr7	103590101	103600448	0.06663820418300702	0.07374236616947893	0.0645957472180904	0.05963936099419188	0.053586131562526146	0.07369755666740788	0.06608508253785425
chr7	103600573	103608462	0.0736023078014049	0.07578448117894095	0.07272861393522691	0.0697339616817715	0.0694485793620608	0.07410861821747217	0.0680225199821296
chr7	103606872	103612534	0.07947169778998384	0.09046361019418225	0.06727042223759241	0.06949074276692437	0.05432893655341116	0.06315885156912804	0.06329042727549276
chr7	103638449	103642702	0.08614063268845266	0.07255408330101588	0.04832137465225594	0.05880981679595415	0.05991218103194247	0.07883703737863952	0.06339998377063875
chr7	103657695	103663698	0.08682472230146966	0.07993704436675506	0.06697155898210023	0.06937934412848769	0.060637431534514966	0.07496725529425742	0.07084528976229727
chr7	103670101	103671029	0.1112337831552301	0.0767605813091685	0.10007220742710192	0.05790385595933945	0.06177047714751599	0.08204152700210247	0.06394743957910044
chr7	103714669	103721166	0.07676429517143649	0.06342259555238548	0.06082690446624856	0.051515640631520955	0.05510646263661304	0.08629337591778906	0.06071633126357053
chr7	103731841	103733324	0.13601072872529213	0.10324357518334688	0.07533083622976933	0.07994279076688383	0.06620204036455228	0.13479200313985348	0.08897240083983621
chr7	103739773	103744943	0.0695384788713654	0.058150288364047904	0.05928191453219961	0.050676971079976124	0.05821885260979326	0.09174103653695018	0.07433904620437803
chr7	103753478	103757333	0.0822389715524322	0.0684284498608082	0.056843428927172944	0.04529423345620415	0.05883792813398324	0.08182666979654105	0.05562281401280635
chr7	103765803	103771594	0.07712263106538368	0.06331171285606431	0.06240137826429161	0.04393353403511455	0.049773181875828215	0.0689035315511253	0.05446642488265226
chr7	103774356	103779698	0.07676175664900586	0.07618404370747178	0.05761447647633146	0.060164549613063646	0.048761678565001285	0.0793063031047468	0.07104545383406491
chr7	103787311	103788275	0.05587403176273174	0.05441021013681528	0.06381844417327297	0.029964274458387213	0.04902902900317523	0.06309853327980418	0.07528101335979101
chr7	103879441	103886252	0.07652873780042384	0.06390810802667878	0.05571520815008242	0.054483206523279155	0.052682480455618214	0.05894037031042895	0.05702682073208623
chr7	103892808	103893733	0.04816738480738051	0.04903220372425543	0.09681892105453724	0.07493413678473897	0.057706408727041504	0.02918246650750089	0.05711100508091045
chr7	103903485	103908650	0.06548401132652035	0.06913421582343132	0.06163722405366684	0.04592558755564335	0.05162691506054123	0.06584552567320906	0.044346026766046216
chr7	103934345	103940579	0.06018642542751574	0.0736540095431514	0.05425808606848617	0.04710801946899925	0.047572816491158465	0.04677522690129686	0.04668499809701964
chr7	103944435	103948963	0.07692150960785929	0.07614048424902349	0.05264754284990837	0.05595001754845117	0.039828303993860066	0.05798411433841217	0.05861780415275524
chr7	103971150	103983140	0.08217908376007824	0.09283719132934183	0.07413611141115176	0.06493088197577553	0.06268531293585487	0.09133560537244875	0.07021378054340911
chr7	104003257	104004224	0.10329376397137228	0.07852561017565791	0.07714854691065887	0.05503038792353751	0.04160092769155077	0.09932564055749789	0.07240621051380282
chr7	104006229	104017303	0.08929964527370038	0.0888284793709896	0.07236778310827646	0.06116873950590356	0.058586058599527265	0.09727675587812308	0.07090341220943842
chr7	104021370	104022316	0.08975425852860382	0.11225640695014413	0.06610536071458087	0.09761299795410094	0.07194148746159852	0.10165033125993943	0.059967106883829856
chr7	104035443	104042072	0.09026938690985199	0.09941400794470599	0.05749780322576116	0.0673400271324196	0.04851212861190465	0.06402883106215082	0.0751540528550184
chr7	104046527	104052666	0.06917402997632882	0.08651634301722859	0.061572755040251934	0.06051459274599964	0.051887643738896705	0.07517545895395644	0.0669417377953869
chr7	104058207	104061445	0.10393350728262983	0.09000019991722184	0.06498896343048471	0.06322363524004847	0.053152245201881915	0.07624472266755329	0.057316838833242026
chr7	104066287	104071869	0.09731398982139107	0.07957096256729368	0.08486761266775832	0.06789493981863645	0.058761862303605354	0.0727544922487395	0.07590254311235481
chr7	104104871	104109766	0.09641271526009937	0.07485132024221186	0.05427077149864409	0.05327473798315572	0.04728067874578641	0.0989035622215561	0.06698095646827243
chr7	104177596	104183392	0.06062582222581698	0.0544295435701245	0.04236380668639058	0.044852726257134545	0.03505065125967191	0.04647555518638602	0.04232741774528258
chr7	104188990	104195985	0.0648034738471763	0.06876164728193049	0.06301494893752964	0.05165859175271783	0.034086423005387376	0.05729626390837756	0.044775948960934515
chr7	104550131	104554422	0.09702213209374479	0.10900086440786674	0.07204194498656058	0.08644488186671814	0.06161539087962805	0.09704933091641368	0.06249246951580781
chr7	104560899	104568634	0.07583561560729073	0.05923190582622225	0.06118217887097268	0.05387680384021402	0.04993216395070775	0.08186312935174933	0.06378693985586852
chr7	104577312	104584149	0.06560684557428395	0.06246294655407962	0.054930362240164544	0.05601915724457639	0.04214148573097456	0.09356686113864515	0.05861462459028974
chr7	104587023	104590718	0.08113642923432297	0.08871770942842358	0.05945325025076322	0.049338559002925046	0.06161929283151888	0.08187349783368611	0.07204980936835073
chr7	104595299	104601779	0.0800982533280405	0.08819255040642544	0.06378434157730578	0.04774271444929877	0.056922826306311014	0.09378391273430405	0.06604348360097022
chr7	104613953	104621603	0.061380890269399184	0.06285616430733136	0.05473750976265896	0.056771405996127074	0.04116959887628238	0.06204792703133389	0.05196465904533615
chr7	104624792	104637481	0.13000595151700778	0.10441220912096641	0.0742469693535207	0.08314499446704259	0.07636315424650406	0.12503809870040566	0.08060771459352686
chr7	104642875	104647305	0.06756030190108801	0.05550249452301256	0.05853816794404114	0.0401604764926176	0.058300940300736064	0.07655430978548436	0.0724812046119778
chr7	104666751	104674948	0.0751640974781007	0.08069647352136773	0.06995799679102446	0.06419824361633833	0.0572728753862279	0.09769117645365887	0.08384357712860643
chr7	104686499	104691354	0.06967118908336441	0.0593288711533803	0.05220964232211711	0.06504505812119817	0.061169494411267254	0.09338922843175707	0.08289006004624618
chr7	104878029	104882906	0.06441753803583478	0.06504825516358582	0.04849346134127622	0.06258697699534535	0.05075697139728816	0.07583282944070502	0.06906334762389514
chr7	104891820	104895952	0.07722863657696545	0.07495243235650538	0.06035876983703114	0.056563652899748705	0.06442954279751312	0.11864297524632841	0.09060922968013192
chr7	104914740	104921482	0.09188908477515202	0.07312573814451025	0.06074900370661225	0.05763970036945492	0.06373518409933578	0.11609970506391973	0.08851144809555961
chr7	104922289	104928057	0.08027442453312261	0.08053621369586475	0.06785347929712639	0.06045755128978097	0.05686930455187706	0.12288186060706278	0.0836513286787033
chr7	104934238	104940477	0.08193416963223625	0.07952158194061153	0.05367756564795637	0.053173336132965945	0.05227884892421659	0.11043389495012823	0.07118906121916453
chr7	104957112	104962620	0.07355758931846722	0.07033866676434856	0.0736650269170534	0.06560022590383165	0.05868576311741962	0.0848096505162244	0.0915407499768537
chr7	104972894	104979126	0.10196785423381026	0.086556116286632	0.06617841806557	0.0717266362921742	0.05028978526350554	0.10508226569036642	0.0765416416320563
chr7	104995758	105002029	0.09216165246783223	0.0809723581474355	0.06811206648245943	0.06267235602245472	0.0610631270045376	0.0855259502826054	0.07455616111084132
chr7	105021368	105028460	0.07810381300227114	0.07995037053089653	0.06908577272837409	0.05750656162736382	0.05401102301534915	0.07680229598741416	0.06338549737666876
chr7	105032696	105037750	0.07877112565792427	0.07030761376767432	0.04209208722185781	0.05167992726397489	0.03985106708384461	0.062309848765882206	0.058404221485940724
chr7	105051370	105059006	0.06747992104227242	0.0614406642567937	0.05447238908178587	0.053008763508185515	0.04886610176644697	0.07431083411405433	0.06936415916727212
chr7	105064473	105071639	0.0652694412425096	0.0638041325799088	0.06545531628044167	0.059770897304668745	0.053203924593390246	0.0852719252479161	0.07689559186772536
chr7	105081203	105090642	0.06360344327047247	0.07134589793778776	0.0634744694527072	0.053044730616115275	0.04642147007306138	0.07525148132261106	0.05194254523628779
chr7	105116834	105125523	0.08433217359996235	0.06251523981728589	0.05838550647927163	0.05796941724370018	0.04421267553073683	0.07045381800696952	0.058432953505705355
chr7	105140837	105147012	0.06505858345567736	0.06646643264025885	0.04395282457717983	0.044389701328737464	0.04677302320056743	0.06968806512299429	0.05441537587502305
chr7	105154690	105163653	0.08659388892823752	0.07137414362619957	0.061451568721285654	0.062217238007418005	0.05339973776315937	0.07756899396359873	0.0608223666629484
chr7	105178414	105186012	0.07662945217519387	0.05975460462213028	0.04405438235794195	0.05426198526172632	0.04010631396104893	0.06965472734075755	0.059439773034126696
chr7	105201856	105207485	0.15947755836896674	0.09386865931910042	0.06427246644362937	0.09539177026238681	0.08429967817921101	0.1430917082378008	0.07165488909684159
chr7	105311163	105319662	0.11293433187156632	0.07104448109420856	0.072819424708113	0.07174836468674563	0.0611422279145448	0.10555434766335259	0.07640239965239094
chr7	105328223	105334104	0.06287277192708436	0.05357370916715686	0.05092057368150661	0.04892351425998262	0.04017166747806326	0.05394613207505097	0.046531642378115676
chr7	105335507	105342270	0.06987272349035542	0.08362220384688504	0.05806414499061417	0.04030248157591959	0.04643005289892366	0.07638941651406478	0.053976167802301626
chr7	105368228	105369355	0.034431200474500656	0.051064670589629386	0.04029155438001908	0.042878774985671046	0.05678184482723231	0.020796099677681923	0.028197290979255954
chr7	106675003	106680584	0.24776757264660124	0.10045073092443033	0.08176953236610654	0.1342212476483371	0.1031118049695454	0.25174845953016334	0.10896498625700014
chr7	106684978	106692695	0.2950831821394907	0.10563351344703871	0.06613234178645899	0.14276126206354808	0.09515971420644855	0.2594485873486723	0.12095816291801648
chr7	106711029	106716396	0.1672302493962449	0.07518610705373462	0.06550022358025502	0.09274401394827943	0.07782369848734311	0.25250881929748714	0.11806184437595087
chr7	106740903	106741956	0.31838230398135986	0.1251227341924864	0.07440569002892387	0.12058887790609063	0.10753141174400169	0.1861576687434913	0.13800116050687725
chr7	106749887	106755397	0.28668299965021493	0.1142542818453697	0.08047200363947585	0.12915303082023533	0.0945514235047331	0.26785586398623396	0.11361834097167905
chr7	106787961	106793198	0.21236282358082886	0.07807770599704003	0.06297545119216175	0.09415109995692028	0.07579579870694034	0.24865261115414733	0.09779452549393494
chr7	106814127	106820709	0.17752032953341473	0.06185979498359539	0.058943084526394615	0.0710974866666715	0.07198027777270195	0.23743768984762567	0.10217927856092093
chr7	106823487	106833893	0.1430481374185972	0.05508966525029547	0.04850107064752582	0.07633150464664108	0.07178988410377021	0.18911912545161869	0.1099139149458742
chr7	106843358	106846207	0.2881064932151358	0.13150614058542595	0.0849575860421706	0.11170370625771754	0.10523854998068771	0.22861492290474217	0.1181647730071497
chr7	106863183	106870921	0.12032484525445165	0.05613694711592887	0.056229477092998935	0.07594550919997668	0.07037390005447912	0.23450300779167643	0.10723017623082384
chr7	106871868	106876891	0.16072185886302814	0.0645584512043662	0.05674263960010692	0.08588750199399195	0.07803862588737265	0.18785354408406751	0.11436032512760862
chr7	106882587	106888162	0.1711633632184602	0.058108966984539136	0.060362302111853526	0.09820323622107542	0.08919554225217721	0.22645162801712698	0.0961881515524304
chr7	106890444	106901241	0.17862053960023186	0.08570273403862617	0.07497698651763175	0.08747650438076926	0.08556526978193905	0.21999789871117453	0.10451312780518074
chr7	106907999	106916265	0.18751452148139283	0.08017840158421526	0.060203325753421015	0.09783680668402975	0.08552414647446767	0.2126475775290624	0.09926300152308949
chr7	106922872	106932219	0.23189817359424672	0.08017791560744827	0.0555436658607712	0.09493284683118969	0.07786589706882259	0.20872235955209398	0.1068127190420182
chr7	106943909	106948312	0.1878091283212354	0.07436340253836089	0.05827601909923323	0.10861909567927813	0.07596363853492323	0.23241878583147943	0.10829853143622428
chr7	106953249	106963937	0.0950131048902132	0.054825500563448044	0.05170425322829021	0.06416610193953155	0.06657016673868763	0.20660563243133134	0.09914553752585292
chr7	106969692	106975453	0.0898631999092259	0.06429883527270433	0.05075025796707032	0.05905749763251565	0.069051564331483	0.1493205265105182	0.10628743147439211
chr7	106995397	107006072	0.08402130633536291	0.05042791602126066	0.05400785965906288	0.05823930690610159	0.054344291251002465	0.16520267146673462	0.09807160953953817
chr7	107031172	107040994	0.24110844319987249	0.08036900028677053	0.06400278455310632	0.11704337316157812	0.09825336304373236	0.2690508765498472	0.11353763474623128
chr7	107070979	107077802	0.19827384421018493	0.09376249640249609	0.07104793815624601	0.10479355525941506	0.09678429892882308	0.2904526738457034	0.13025448747592733
chr7	107093218	107098750	0.3075760162611809	0.1052676785352144	0.0695924016306063	0.11706265466676961	0.09297467431366767	0.27153289408672	0.12840402415400917
chr7	107125265	107131083	0.17387290736962274	0.06269268507904166	0.05371484199205863	0.10381674289368512	0.06776731371396433	0.17259409543668858	0.08457009004229409
chr7	107138325	107150581	0.22536378788034472	0.09855594212944929	0.08638152708753397	0.10348626368336988	0.0995531799908024	0.23584337492601642	0.12076097960904787
chr7	107812261	107816336	0.3358963986972672	0.16026750151535923	0.08935583443242233	0.14518692521020887	0.11308064924294366	0.23360735937295818	0.09602756538776558
chr7	107816218	107817084	0.4411249264567127	0.10918327133977812	0.053027461989801954	0.12264342397864365	0.08661231889838986	0.21598171811404598	0.07574373041499267
chr7	107820564	107825541	0.1579358041322909	0.06737213935969186	0.039815383138077795	0.0772771352849152	0.07387156515264014	0.193030408925594	0.09932347899943979
chr7	107897900	107907762	0.21224237548878522	0.07286616388840639	0.07299910102495467	0.10562272580660625	0.09140862245296619	0.23316383096159815	0.10996465608498127
chr7	107930444	107935661	0.24824776524190928	0.09165275470649076	0.07515113403831213	0.13339543316802294	0.09495426284551667	0.22159116310521298	0.11776368215836926
chr7	107964801	107969514	0.15143494110619618	0.06633853057040227	0.06211780211202748	0.08301186082810538	0.08855164917480697	0.18685968576726195	0.11373564324124241
chr7	107986691	107992723	0.18377717309626299	0.06516269358586113	0.07701776853567409	0.09978844052764356	0.1090085061811843	0.2639734211921883	0.11810831164434833
chr7	108029963	108033989	0.3138272157787972	0.14756371135446367	0.10084323857030238	0.14314474393655588	0.12423472572747789	0.2235586373110045	0.10462830282850538
chr7	108050691	108056783	0.2857701689099428	0.10139870538589744	0.08393260770638673	0.13938573102097435	0.10704186799119039	0.24605404680699358	0.1124485400005915
chr7	108079853	108085824	0.3003923994766359	0.14947590191626625	0.09741059749725896	0.16756595721623455	0.11141179219468485	0.2496332166614273	0.10358774984268734
chr7	108092997	108097586	0.3037416286019917	0.15366341094796443	0.09624599367646113	0.15579720230442173	0.11628355459317019	0.28286864989793453	0.10666914799518327
chr7	108100847	108105010	0.31856891814054134	0.12898768091900487	0.09489839876210664	0.14097335891583565	0.09117718964486522	0.22214647119359135	0.11548620702771643
chr7	108120689	108127449	0.2647479460495804	0.1005984686859966	0.0742434128296752	0.13720164568063473	0.10501835514350193	0.23179750530877072	0.09544708883612239
chr7	108208866	108214636	0.2471200922644755	0.10180917326988798	0.07836683203353248	0.1257647794583966	0.10543342178853955	0.21492454986232973	0.12731751966321753
chr7	108251615	108258347	0.28731944730120446	0.14252317125430364	0.08997356876959822	0.15246397458880603	0.10207607499550035	0.1869115332187001	0.114087855432041
chr7	108285891	108288934	0.29009184087912054	0.14008668968170596	0.08268719791083708	0.16048965008738658	0.10505880042877187	0.25720437408164	0.1261043241372232
chr7	108313449	108318827	0.16678714635362765	0.08251171136636831	0.07371359353308603	0.09464953827879126	0.09873291269216518	0.22455934075405765	0.10913671591006678
chr7	108365333	108368436	0.3135694405753871	0.10061688369901073	0.08421287084202612	0.15127826115136803	0.10864260270517108	0.21233926207833445	0.12766605224890865
chr7	108393165	108397513	0.28562469036006294	0.11261457921609817	0.07990877937042286	0.1326314498457305	0.10605124607675996	0.2414321335140343	0.11305923661622592
chr7	108420419	108424911	0.25385732423792867	0.11942619518201901	0.06618895664956613	0.1361888600675648	0.09058973304613778	0.24673946722274157	0.11365338578644328
chr7	108463421	108467607	0.23093618188211268	0.09742721715499725	0.09508563935170888	0.13784902598035143	0.1091740989349995	0.23946350314545392	0.11080818529190088
chr7	108508056	108509003	0.3785613694846819	0.1914601631800879	0.11776282764979124	0.14965727133823928	0.11464231955762776	0.29703074918692063	0.10268710460808864
chr7	108520823	108525065	0.23954087441205382	0.11618662874352312	0.0809038603291402	0.1228102671656438	0.1143907142857814	0.24199106617911662	0.11057780006121248
chr7	108610785	108615340	0.33577096246525245	0.16489944700038	0.11065290302398044	0.16215396324481937	0.1365265839757254	0.2711151156940898	0.135795795208543
chr7	108629992	108630926	0.42312776295735444	0.159276768692811	0.1572247808061269	0.19064200563432063	0.10548827550284229	0.3471657412338053	0.12678632092297204
chr7	108644334	108651906	0.3257700969741688	0.1117001475612297	0.09003864408572289	0.136135950118313	0.11171963840463134	0.22577646678819485	0.127267708111605
chr7	108666416	108670259	0.35134918273795884	0.12965814150964844	0.11826018899981627	0.16590516919128284	0.1553229554732229	0.22298134700383393	0.14288517215639956
chr7	108844786	108850529	0.39141160172788386	0.11947391006686267	0.09623018236448788	0.13069305306334486	0.1257993171322474	0.21366040488921414	0.1270945603708812
chr7	108867206	108872379	0.35765811658705804	0.11708760346900023	0.1273200652302569	0.12890601671404786	0.13684673594403504	0.19444626113314295	0.14731205310158946
chr7	108880601	108881604	0.47441591796347293	0.13342927725370954	0.11931206903059188	0.13260796453696067	0.16686514660285215	0.3261234291558964	0.15956197961318053
chr7	108893459	108894420	0.6645475191051581	0.24321236953713024	0.14868142096079598	0.14724842807070646	0.19279380704002003	0.23892782540152646	0.22618714080392757
chr7	140159997	140164764	0.9030792105776287	0.31523160750795415	0.17863298368473987	0.20988418133244743	0.2032438339952369	0.36783857877922854	0.15522509643099502
chr7	140173215	140178758	0.5711048325619923	0.1874654019706928	0.16122270802021307	0.14544793413562912	0.1951526833298485	0.25244880693136945	0.16846202429268756
chr7	140198497	140205964	0.18612519598881275	0.08251154653525457	0.11091896733635451	0.06995761734118477	0.12127176215470727	0.19397926808667493	0.12579206455943173
chr7	140320856	140327625	0.3037117460177954	0.13810431014489416	0.1244308561513723	0.10087420782299972	0.12412291414576627	0.22426485604682983	0.12986293217840067
chr7	140334015	140338551	0.14666262195266028	0.06502137208208582	0.08304292713695184	0.07758358484968286	0.10569694248565181	0.1832735911014175	0.10796838685567778
chr7	140343813	140361671	0.15038493374118023	0.0749346119681497	0.06528614705663552	0.0708959560160418	0.06916470469421482	0.21199389250584882	0.11935092636617023
chr7	140371870	140376331	0.2841291123471526	0.0792209965238742	0.07611955820485311	0.09484980743328629	0.09632478987049978	0.23826725931587056	0.13417569048698133
chr7	140399043	140402918	0.173814642161347	0.054289741827088046	0.05538582517783876	0.0855311234500956	0.07936636109086426	0.21702465705616183	0.12295162893750794
chr7	140415708	140421639	0.172051841963361	0.05973077414611078	0.06575114622351379	0.05367888460491217	0.08100942698964389	0.19231658453335918	0.12805635316881236
chr7	140463368	140468128	0.1815740934314848	0.06399599125325109	0.08791727963535498	0.07544355246144233	0.09062542960687767	0.21266297175121776	0.13809496163775953
chr7	140484214	140497104	0.15001696875809348	0.058956326630558775	0.07101282412724454	0.07226896189211046	0.08369520271965407	0.21734249066912995	0.11174958881735106
chr7	140500847	140507396	0.10089565527907801	0.04801296794914882	0.044861091134603445	0.06243277043715646	0.051153878284096364	0.16413097106257515	0.10507116555105005
chr7	140574153	140575087	0.266712827516253	0.05333385230843806	0.096337239651859	0.07968335530503276	0.13476164927765952	0.30784467433836527	0.19835788531655674
chr7	140601267	140617678	0.15329905991360507	0.09155653754799513	0.0998656554589922	0.08688393468031827	0.11568281915263211	0.2648875617090497	0.14042357552743903
chr7	140628968	140638798	0.20054206438019512	0.06618615311737808	0.07400481641088494	0.07043311031391777	0.09155756407641497	0.2331006272278142	0.13210961465911705
chr7	140646450	140652959	0.2536206767595837	0.08646492367220299	0.09353428752434838	0.10626942310734495	0.13105880185364627	0.2613757486806458	0.15110509840811553
chr7	140667287	140668248	0.31980540152953146	0.12765100827047157	0.12592355678639106	0.11664443672416609	0.10901356614451627	0.332651081011397	0.12711234885373549
chr7	140669124	140669737	0.2516341911200404	0.1753784002307772	0.08612519693462145	0.1788924578668437	0.15540028107010714	0.3294128216013045	0.1732974030308389
